
	loop:1, bump:0, step:1, totalValence:-2, surprise:0, bigValence:-2, compositeCount:0
loop:668, bump:27, step:2082, totalValence:1342, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2083, totalValence:1347, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2084, totalValence:1346, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2085, totalValence:1343, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2086, totalValence:1348, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2087, totalValence:1347, surprise:0, bigValence:0, compositeCount:725
loop:668, bump:27, step:2088, totalValence:1352, surprise:0, bigValence:9, compositeCount:725
loop:669, bump:27, step:2089, totalValence:1351, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2090, totalValence:1356, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2091, totalValence:1355, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2092, totalValence:1352, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2093, totalValence:1357, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2094, totalValence:1356, surprise:0, bigValence:0, compositeCount:725
loop:669, bump:27, step:2095, totalValence:1361, surprise:0, bigValence:9, compositeCount:725
loop:670, bump:27, step:2096, totalValence:1360, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2097, totalValence:1365, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2098, totalValence:1364, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2099, totalValence:1361, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2100, totalValence:1366, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2101, totalValence:1365, surprise:0, bigValence:0, compositeCount:725
loop:670, bump:27, step:2102, totalValence:1370, surprise:0, bigValence:9, compositeCount:725
loop:671, bump:27, step:2103, totalValence:1369, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2104, totalValence:1374, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2105, totalValence:1373, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2106, totalValence:1370, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2107, totalValence:1375, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2108, totalValence:1374, surprise:0, bigValence:0, compositeCount:725
loop:671, bump:27, step:2109, totalValence:1379, surprise:0, bigValence:9, compositeCount:725
loop:672, bump:27, step:2110, totalValence:1378, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2111, totalValence:1383, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2112, totalValence:1382, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2113, totalValence:1379, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2114, totalValence:1384, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2115, totalValence:1383, surprise:0, bigValence:0, compositeCount:725
loop:672, bump:27, step:2116, totalValence:1388, surprise:0, bigValence:9, compositeCount:725
loop:673, bump:27, step:2117, totalValence:1387, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2118, totalValence:1392, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2119, totalValence:1391, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2120, totalValence:1388, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2121, totalValence:1393, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2122, totalValence:1392, surprise:0, bigValence:0, compositeCount:725
loop:673, bump:27, step:2123, totalValence:1397, surprise:0, bigValence:9, compositeCount:725
loop:674, bump:27, step:2124, totalValence:1396, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2125, totalValence:1401, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2126, totalValence:1400, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2127, totalValence:1397, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2128, totalValence:1402, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2129, totalValence:1401, surprise:0, bigValence:0, compositeCount:725
loop:674, bump:27, step:2130, totalValence:1406, surprise:0, bigValence:9, compositeCount:725
loop:675, bump:27, step:2131, totalValence:1405, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2132, totalValence:1410, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2133, totalValence:1409, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2134, totalValence:1406, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2135, totalValence:1411, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2136, totalValence:1410, surprise:0, bigValence:0, compositeCount:725
loop:675, bump:27, step:2137, totalValence:1415, surprise:0, bigValence:9, compositeCount:725
loop:676, bump:27, step:2138, totalValence:1414, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2139, totalValence:1419, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2140, totalValence:1418, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2141, totalValence:1415, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2142, totalValence:1420, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2143, totalValence:1419, surprise:0, bigValence:0, compositeCount:725
loop:676, bump:27, step:2144, totalValence:1424, surprise:0, bigValence:9, compositeCount:725
loop:677, bump:27, step:2145, totalValence:1423, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2146, totalValence:1428, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2147, totalValence:1427, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2148, totalValence:1424, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2149, totalValence:1429, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2150, totalValence:1428, surprise:0, bigValence:0, compositeCount:725
loop:677, bump:27, step:2151, totalValence:1433, surprise:0, bigValence:9, compositeCount:725
loop:678, bump:27, step:2152, totalValence:1432, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2153, totalValence:1437, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2154, totalValence:1436, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2155, totalValence:1433, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2156, totalValence:1438, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2157, totalValence:1437, surprise:0, bigValence:0, compositeCount:725
loop:678, bump:27, step:2158, totalValence:1442, surprise:0, bigValence:9, compositeCount:725
loop:679, bump:27, step:2159, totalValence:1441, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2160, totalValence:1446, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2161, totalValence:1445, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2162, totalValence:1442, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2163, totalValence:1447, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2164, totalValence:1446, surprise:0, bigValence:0, compositeCount:725
loop:679, bump:27, step:2165, totalValence:1451, surprise:0, bigValence:9, compositeCount:725
loop:680, bump:27, step:2166, totalValence:1450, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2167, totalValence:1455, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2168, totalValence:1454, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2169, totalValence:1451, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2170, totalValence:1456, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2171, totalValence:1455, surprise:0, bigValence:0, compositeCount:725
loop:680, bump:27, step:2172, totalValence:1460, surprise:0, bigValence:9, compositeCount:725
loop:681, bump:27, step:2173, totalValence:1459, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2174, totalValence:1464, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2175, totalValence:1463, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2176, totalValence:1460, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2177, totalValence:1465, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2178, totalValence:1464, surprise:0, bigValence:0, compositeCount:725
loop:681, bump:27, step:2179, totalValence:1469, surprise:0, bigValence:9, compositeCount:725
loop:682, bump:27, step:2180, totalValence:1468, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2181, totalValence:1473, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2182, totalValence:1472, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2183, totalValence:1469, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2184, totalValence:1474, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2185, totalValence:1473, surprise:0, bigValence:0, compositeCount:725
loop:682, bump:27, step:2186, totalValence:1478, surprise:0, bigValence:9, compositeCount:725
loop:683, bump:27, step:2187, totalValence:1477, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2188, totalValence:1482, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2189, totalValence:1481, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2190, totalValence:1478, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2191, totalValence:1483, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2192, totalValence:1482, surprise:0, bigValence:0, compositeCount:725
loop:683, bump:27, step:2193, totalValence:1487, surprise:0, bigValence:9, compositeCount:725
loop:684, bump:27, step:2194, totalValence:1486, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2195, totalValence:1491, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2196, totalValence:1490, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2197, totalValence:1487, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2198, totalValence:1492, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2199, totalValence:1491, surprise:0, bigValence:0, compositeCount:725
loop:684, bump:27, step:2200, totalValence:1496, surprise:0, bigValence:9, compositeCount:725
loop:685, bump:27, step:2201, totalValence:1495, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2202, totalValence:1500, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2203, totalValence:1499, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2204, totalValence:1496, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2205, totalValence:1501, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2206, totalValence:1500, surprise:0, bigValence:0, compositeCount:725
loop:685, bump:27, step:2207, totalValence:1505, surprise:0, bigValence:9, compositeCount:725
loop:686, bump:27, step:2208, totalValence:1504, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2209, totalValence:1509, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2210, totalValence:1508, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2211, totalValence:1505, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2212, totalValence:1510, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2213, totalValence:1509, surprise:0, bigValence:0, compositeCount:725
loop:686, bump:27, step:2214, totalValence:1514, surprise:0, bigValence:9, compositeCount:725
loop:687, bump:27, step:2215, totalValence:1513, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2216, totalValence:1518, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2217, totalValence:1517, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2218, totalValence:1514, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2219, totalValence:1519, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2220, totalValence:1518, surprise:0, bigValence:0, compositeCount:725
loop:687, bump:27, step:2221, totalValence:1523, surprise:0, bigValence:9, compositeCount:725
loop:688, bump:27, step:2222, totalValence:1522, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2223, totalValence:1527, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2224, totalValence:1526, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2225, totalValence:1523, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2226, totalValence:1528, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2227, totalValence:1527, surprise:0, bigValence:0, compositeCount:725
loop:688, bump:27, step:2228, totalValence:1532, surprise:0, bigValence:9, compositeCount:725
loop:689, bump:27, step:2229, totalValence:1531, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2230, totalValence:1536, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2231, totalValence:1535, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2232, totalValence:1532, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2233, totalValence:1537, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2234, totalValence:1536, surprise:0, bigValence:0, compositeCount:725
loop:689, bump:27, step:2235, totalValence:1541, surprise:0, bigValence:9, compositeCount:725
loop:690, bump:27, step:2236, totalValence:1540, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2237, totalValence:1545, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2238, totalValence:1544, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2239, totalValence:1541, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2240, totalValence:1546, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2241, totalValence:1545, surprise:0, bigValence:0, compositeCount:725
loop:690, bump:27, step:2242, totalValence:1550, surprise:0, bigValence:9, compositeCount:725
loop:691, bump:27, step:2243, totalValence:1549, surprise:0, bigValence:0, compositeCount:725
